Id,Iso639 3,Iso639 1,Eng name,Epo name,Deu name,Fra name,Spa name,Zho name,Rus name,Own name,Language type,Num users,Abbrev
4370,mym,,Me'en,"",,,,,,,L,0,
4372,myp,,Pirahã,murapirahana,,,pirahã,,,Hi'aiti'ihi',L,0,
4444,nbl,nr,South Ndebele,"ndebela, suda",,ndébélé du Sud,,,южный ндебеле,Ndébélé,L,0,
4484,nde,nd,North Ndebele,"ndebela, norda",,ndébélé du Nord,,,северный ндебеле,isiNdebele,L,0,
4555,ngt,,Kriang,"",,,,,,,L,0,
4569,nhi,,Zacatlán-Ahuacatlán-Tepetzintla Nahuatl,"",,,,,,,L,0,
4595,nik,,Southern Nicobarese,"",,,,,,,L,0,
4603,niu,,Niuean,niua,Nieuanisch,niué,,,ниуэ,ko e vagahau Niuē,L,0,
4640,nkr,,Nukuoro,"",Nukuoro,,,,нукуоро,,L,0,
4789,ntp,,Northern Tepehuan,"",,,tepehuano septentrional,,,,L,0,
4834,nxi,,Nindi,"",,,,,,,L,0,
4842,nya,ny,Nyanja,njanĝa,Nyanja,nyanja,ñanya,,ньянджа,chiCheŵa,L,0,
4926,okm,,Middle Korean (10th-16th cent.),"",Mittelkoreanisch,,,,,,H,0,
4956,one,,Oneida,"",,oneida,oneida,,,Onʌyotaʔa:ka,L,0,
5083,pca,,Santa Inés Ahuatempan Popoloca,"",,,,,,,L,0,
5178,piz,,Pije,"",,,,,,,L,0,
5186,pkp,,Pukapuka,"",Pukapuka,,,,,,L,0,
5211,plw,,Brooke's Point Palawano,"",Brooke's Point Palawano,,,,брук'с пойнт палавано,,L,0,
5290,pps,,San Luís Temalacayuca Popoloca,"",,,,,,,L,0,
5295,pqm,,Malecite-Passamaquoddy,Malesita-Pasamakvodja,,malécite,,,,Peskotomuhkati,L,0,
5400,qur,,Yanahuanca Pasco Quechua,"",,,,,,,L,0,
5411,qve,,Eastern Apurímac Quechua,"",,,,,,,L,0,
4823,nwc,"",Classical Newari,klasika nevara,"",newari classique,"","","","",H,0,""
2739,jos,"",Jordanian Sign Language,jordania signolingvo,Jordanische Gebärdensprache,langue des signes jordanienne,lengua de signos jordana,"",иорданский жестовый язык,"",L,0,LIU
4948,omp,"",Old Manipuri,malnovmanipura,"","","","","","",H,0,
5430,qxa,,Chiquián Ancash Quechua,"",,quechua chiquian,,,,,L,0,
5512,rmc,,Carpathian Romani,"",,,,,,,L,0,
5576,ruq,,Megleno Romanian,"",,mégléno-roumain,meglenorrumano,,мегленорумынский,meglenoromană,L,0,
5617,sbc,,Kele (Papua New Guinea),"",,,,,,,L,0,
5622,sbh,,Sori-Harengan,"",,,,,,,L,0,
5640,sbz,,Sara Kaba,"",,,,,,,L,0,
5843,smh,,Samei,"",,,,,,,L,0,
5884,sny,,Saniyo-Hiyewe,"",,,,,,,L,0,
5975,ssl,,Western Sisaala,"",,,,,,,L,0,
5986,ssw,ss,Swati,svazia,Siswati,swati,swati,,свати,siSwati,L,0,
6071,sxm,,Samre,"",,,,,,,L,0,
6079,syb,,Central Subanen,"",,,,,,,L,0,
6188,tdq,,Tita,"",,,,,,,L,0,
6199,tee,,Huehuetla Tepehua,"",,,tepehua de Huehuetla,,,,L,0,
6228,tge,,Eastern Gorkha Tamang,"",,,,,,,L,0,
6306,tkl,,Tokelau,tokelaa,Tokelauanisch,tokelau(an),,,токелау,,L,0,
6380,tnl,,Lenakel,"",Lenakel,,,,ленакель,,L,0,
6400,tog,,Tonga (Nyasa),tongaa (de Malavio),,tonga (Nyasa),,,тонга (Ньяса),chiTonga,L,0,
6419,tpa,,Taupota,"",,,,,,,L,0,
6466,trq,,San Martín Itunyoso Triqui,"",,,,,,,L,0,
6484,tsi,,Tsimshian,cimŝia,Tsimshian,tsimshian,tsimshian,,цимшиан,Sm’algyax̣,L,0,
6518,tts,,Northeastern Thai,"",,,,,,ภาษาอีสาน,L,0,
6582,txa,,Tombonuo,"",,,,,,,L,0,
6607,tyr,,Tai Daeng,"",,,,,,,L,0,
6648,uge,,Ughele,"",,,,,,,L,0,
6722,urz,,Uru-Eu-Wau-Wau,"",,,uru-eu-wau-wau,,,,L,0,
6735,uun,,Kulon-Pazeh,"",Kulon-Pazeh,,,,кулон-пазе,,L,0,
6841,wah,,Watubela,"",Watubela,watubela,,,,,L,0,
6867,wbl,,Wakhi,"",,,,,,,L,0,
6882,wec,,Wè Western,"",,,,,,,L,0,
6885,wei,,Kiunum,"",,,,,,,L,0,
6901,wha,,Sou Upaa,"",,,,,,,L,0,
6916,win,,Ho-Chunk,"",,,,,,,L,0,
6973,wog,,Wogamusin,"",,,,,,,L,0,
6993,wrm,,Warumungu,"",,,,,,,L,0,
7006,wsk,,Waskia,"",,,,,,,L,0,
7022,wun,,Bungu,"",,,,,,,L,0,
7034,wya,,Wyandot,"",,wyandot,wyandot,,,,L,0,
7089,xer,,Xerénte,"",,,,,,,L,0,
7140,xky,,Uma' Lasan,"",,,,,,,L,0,
7235,xsr,,Sherpa,"",,sherpa,sherpa,,,,L,0,
7241,xta,,Alcozauca Mixtec,"",,,,,,,L,0,
7258,xty,,Yoloxochitl Mixtec,"",,,,,,,L,0,
7290,yaf,,Yaka (Democratic Republic of Congo),"",,,,,,,L,0,
7316,ybj,,Hasha,"",,,,,,,L,0,
7337,yes,,Nyankpa,"",,,,,,,L,0,
7360,yiq,,Miqie,"",,,,,,,L,0,
7363,yit,,Eastern Lalu,"",,,,,,,L,0,
7394,yml,,Iamalele,"",,,,,,,L,0,
7456,yuw,,Yau (Morobe Province),"",,,,,,,L,0,
7473,zaa,,Sierra de Juárez Zapotec,"",,zapotèque (Sierra de Juarez),,,,,L,0,
7481,zai,,Isthmus Zapotec,"",,zapotèque (de l’Isthme),,,,,L,0,
7490,zas,,Santo Domingo Albarradas Zapotec,"",,zapotèque (Santo-Domingo Albarradas),,,,,L,0,
7552,zmw,,Mbo (Democratic Republic of Congo),"",,mbo (République démocratique du Congo),,,,,L,0,
7631,aaa,,Ghotuo,,,,,,,,L,0,
7632,aab,,Alumu-Tesu,,,,,,,,L,0,
7633,aag,,Ambrak,,,,,,,,L,0,
7634,aah,,Abu' Arapesh,,,,,,,,L,0,
7635,adz,,Adzera,,,,,,,,L,0,
7636,aeu,,Akeu,,,,,,,,L,0,
7640,afk,,Nanubae,,,,,,,,L,0,
7641,afp,,Tapei,,,,,,,,L,0,
7642,aiw,,Aari,,,,,,,,L,0,
7643,ajn,,Andajin,,,,,,,,L,0,
7645,apf,,Pahanan Agta,,,,,,,,L,0,
7646,apv,,Alapmunte,,,,,,,,E,0,
7647,aqd,,Ampari Dogon,,,,,,,,L,0,
7648,aqt,,Angaité,,,,,,,,L,0,
7649,aqz,,Akuntsu,,,,,,,,L,0,
7650,aub,,Alugu,,,,,,,,L,0,
7651,avm,,Angkamuthi,,,,,,,,E,0,
7652,awg,,Anguthimri,,,,,,,,E,0,
7653,axe,,Ayerrerenge,,,,,,,,E,0,
7654,axl,,Lower Southern Aranda,,,,,,,,E,0,
7655,aza,,Azha,,,,,,,,L,0,
7656,azd,,Eastern Durango Nahuatl,,,,,,,,L,0,
7657,azn,,Western Durango Nahuatl,,,,,,,,L,0,
7658,bdf,,Biage,,,,,,,,L,0,
7659,bfx,,Bantayanon,,,,,,,,L,0,
7660,bjp,,Fanamaket,,,,,,,,L,0,
7661,bvp,,Bumang,,,,,,,,L,0,
7662,bvy,,Baybayanon,,,,,,,,L,0,
7663,bzc,,Southern Betsimisaraka Malagasy,,,,,,,,L,0,
7664,bzi,,Bisu,,,,,,,,L,0,
7665,cbq,,Tsucuba,,,,,,,,L,0,
7666,cbw,,Kinabalian,,,,,,,,L,0,
7667,cdy,,Chadong,,,,,,,,L,0,
7668,cek,,Eastern Khumi Chin,,,,,,,,L,0,
7669,cen,,Cen,,,,,,,,L,0,
7671,ckn,,Kaang Chin,,,,,,,,L,0,
7672,clj,,Laitu Chin,,,,,,,,L,0,
7673,clt,,Lautu Chin,,,,,,,,L,0,
7674,cpo,,Kpeego,,,,,,,,L,0,
7675,cqd,,Chuanqiandian Cluster Miao,,,,,,,,L,0,
7676,csj,,Songlai Chin,,,,,,,,L,0,
7677,csv,,Sumtu Chin,,,,,,,,L,0,
7679,cth,,Thaiphum Chin,,,,,,,,L,0,
7680,ctt,,Wayanad Chetti,,,,,,,,L,0,
7681,cvg,,Chug,,,,,,,,L,0,
7682,dam,,Damakawa,,,,,,,,L,0,
7683,dbt,,Ben Tey Dogon,,,,,,,,L,0,
7684,dbw,,Bankan Tey Dogon,,,,,,,,L,0,
7685,dda,,Dadi Dadi,,,,,,,,E,0,
7686,ddr,,Dhudhuroa,,,,,,,,E,0,
7687,dgb,,Bunoge Dogon,,,,,,,,L,0,
7688,dgl,,Andaandi,,,,,,,,L,0,
7689,dgt,,Ndra'ngith,,,,,,,,E,0,
7690,dgw,,Daungwurrung,,,,,,,,E,0,
7691,dhx,,Dhungaloo,,,,,,,,L,0,
7692,dja,,Djadjawurrung,,,,,,,,E,0,
7693,dlk,,Dahalik,,,,,,,,L,0,
7694,dmb,,Mombo Dogon,,,,,,,,L,0,
7695,dmd,,Madhi Madhi,,,,,,,,E,0,
7696,dmw,,Mudburra,,,,,,,,L,0,
7697,dnj,,Dan,,,,,,,,L,0,
7698,dnv,,Danu,,,,,,,,L,0,
7699,drc,,Minderico,,,,,,,,L,0,
7700,dtd,,Ditidaht,,,,,,,,L,0,
7701,dth,,Adithinngithigh,,,,,,,,E,0,
7702,dti,,Ana Tinga Dogon,,,,,,,,L,0,
7703,dtn,,Daatsʼíin,,,,,,,,L,0,
7704,dto,,Tommo So Dogon,,,,,,,,L,0,
7705,dtu,,Tebul Ure Dogon,,,,,,,,L,0,
7706,dty,,Dotyali,,,,,,,,L,0,
7707,dwr,,Dawro,,,,,,,,L,0,
7708,dwu,,Dhuwal,,,,,,,,L,0,
7709,dwy,,Dhuwaya,,,,,,,,L,0,
7710,dym,,Yanda Dom Dogon,,,,,,,,L,0,
7712,eaa,,Karenggapa,,,,,,,,E,0,
7713,ebk,,Eastern Bontok,,,,,,,,L,0,
7718,emx,,Erromintxela,,,,,,,,L,0,
7719,enl,,Enlhet,,,,,,,,L,0,
7720,enu,,Enu,,,,,,,,L,0,
7721,enx,,Enxet,,,,,,,,L,0,
7722,era,,Eravallan,,,,,,,,L,0,
7723,esg,,Aheri Gondi,,,,,,,,L,0,
7725,eyo,,Keiyo,,,,,,,,L,0,
7726,eza,,Ezaa,,,,,,,,L,0,
7727,fbl,,West Albay Bikol,,,,,,,,L,0,
7728,ffi,,Foia Foia,,,,,,,,L,0,
7729,fkk,,Kirya-Konzəl,,,,,,,,L,0,
7730,fnb,,Fanbak,,,,,,,,L,0,
7731,gac,,Mixed Great Andamanese,,,,,,,,L,0,
7732,gbw,,Gabi-Gabi,,,,,,,,L,0,
7734,gdt,,Kungardutyi,,,,,,,,E,0,
7735,gev,,Eviya,,,,,,,,L,0,
7736,gie,,Gaɓogbo,,,,,,,,L,0,
7737,gih,,Githabul,,,,,,,,L,0,
7738,giu,,Mulao,,,,,,,,L,0,
7739,gjm,,Gunditjmara,,,,,,,,E,0,
7740,gjr,,Gurindji Kriol,,,,,,,,L,0,
7741,gko,,Kok-Nar,,,,,,,,E,0,
7742,gku,,ǂUngkue,,,,,,,,E,0,
7743,gll,,Garlali,,,,,,,,E,0,
7744,gmg,,Magɨyi,,,,,,,,L,0,
7745,gml,,Middle Low German,,,,,,,,H,0,
7746,gmm,,Gbaya-Mbodomo,,,,,,,,L,0,
7747,gmv,,Gamo,,,,,,,,L,0,
7748,gmz,,Mgbolizhia,,,,,,,,L,0,
7749,gne,,Ganang,,,,,,,,L,0,
7750,gof,,Gofa,,,,,,,,L,0,
7751,gpe,,Ghanaian Pidgin English,,,,,,,,L,0,
7752,gqu,,Qau,,,,,,,,L,0,
7753,gso,,Southwest Gbaya,,,,,,,,L,0,
7754,gtu,,Aghu-Tharnggala,,,,,,,,E,0,
7755,gwm,,Awngthim,,,,,,,,E,0,
7756,gyl,,Gayil,,,,,,,,L,0,
7757,hhi,,Hoia Hoia,,,,,,,,L,0,
7758,hhy,,Hoyahoya,,,,,,,,L,0,
7759,hji,,Haji,,,,,,,,L,0,
7760,hkk,,Hunjara-Kaina Ke,,,,,,,,L,0,
7762,hle,,Hlersu,,,,,,,,L,0,
7763,hnj,,Hmong Njua,,,,,,,,L,0,
7764,hrc,,Niwer Mil,,,,,,,,L,0,
7765,hrm,,Horned Miao,,,,,,,,L,0,
7766,hrp,,Nhirrpi,,,,,,,,E,0,
7767,hrw,,Warwar Feni,,,,,,,,L,0,
7768,hrx,,Hunsrik,,,,,,,,L,0,
7769,ibh,,Bih,,,,,,,,L,0,
7770,ihw,,Bidhawal,,,,,,,,E,0,
7771,iin,,Thiin,,,,,,,,E,0,
7772,ikr,,Ikaranggal,,,,,,,,E,0,
7777,ima,,Mala Malasar,,,,,,,,L,0,
7778,iqw,,Ikwo,,,,,,,,L,0,
7779,isk,,Ishkashimi,,,,,,,,L,0,
7780,itd,,Southern Tidung,,,,,,,,L,0,
7781,izr,,Izere,,,,,,,,L,0,
7782,izz,,Izii,,,,,,,,L,0,
7783,jan,,Jandai,,,,,,,,E,0,
7784,jbi,,Badjiri,,,,,,,,E,0,
7785,jbk,,Barikewa,,,,,,,,L,0,
7786,jbr,,Jofotek-Bromnya,,,,,,,,L,0,
7787,jbw,,Yawijibaya,,,,,,,,E,0,
7788,jgk,,Gwak,,,,,,,,L,0,
7791,jjr,,Bankal,,,,,,,,L,0,
7792,jka,,Kaera,,,,,,,,L,0,
7793,jkm,,Mobwa Karen,,,,,,,,L,0,
7794,jkp,,Paku Karen,,,,,,,,L,0,
7795,jkr,,Koro (India),,,,,,,,L,0,
7797,jmn,,Makuri Naga,,,,,,,,L,0,
7798,jmw,,Mouwase,,,,,,,,L,0,
7799,jog,,Jogi,,,,,,,,L,0,
7801,jui,,Ngadjuri,,,,,,,,E,0,
7803,jvd,,Javindo,,,,,,,,E,0,
7804,kaf,,Katso,,,,,,,,L,0,
7805,kbi,,Kaptiau,,,,,,,,L,0,
7806,keh,,Keak,,,,,,,,L,0,
7807,kix,,Khiamniungan Naga,,,,,,,,L,0,
7808,kjv,,Kaikavian Literary Language,,,,,,,,H,0,
7809,kkf,,Kalaktang Monpa,,,,,,,,L,0,
7810,kuc,,Kwinsu,,,,,,,,L,0,
7811,lab,,Linear A,,,,,,,,A,0,
7812,lbk,,Central Bontok,,,,,,,,L,0,
7813,lbl,,Libon Bikol,,,,,,,,L,0,
7814,lda,,Kla-Dan,,,,,,,,L,0,
7816,lhi,,Lahu Shi,,,,,,,,L,0,
7817,lja,,Golpa,,,,,,,,E,0,
7818,ljw,,Yirandali,,,,,,,,L,0,
7819,ljx,,Yuru,,,,,,,,E,0,
7820,lkb,,Kabras,,,,,,,,L,0,
7821,lkc,,Kucong,,,,,,,,L,0,
7822,lkd,,Lakondê,,,,,,,,L,0,
7823,lkm,,Kalaamaya,,,,,,,,E,0,
7824,lko,,Khayo,,,,,,,,L,0,
7825,lks,,Kisa,,,,,,,,L,0,
7826,lku,,Kungkari,,,,,,,,E,0,
7827,llh,,Lamu,,,,,,,,L,0,
7828,llj,,Ladji Ladji,,,,,,,,E,0,
7829,lnw,,Lanima,,,,,,,,E,0,
7830,lpn,,Long Phuri Naga,,,,,,,,L,0,
7831,lri,,Marachi,,,,,,,,L,0,
7832,lrm,,Marama,,,,,,,,L,0,
7833,lrt,,Larantuka Malay,,,,,,,,L,0,
7834,lrz,,Lemerig,,,,,,,,L,0,
7835,lsh,,Lish,,,,,,,,L,0,
7840,lth,,Thur,,,,,,,,L,0,
7841,ltn,,Latundê,,,,,,,,L,0,
7842,lto,,Tsotso,,,,,,,,L,0,
7843,lts,,Tachoni,,,,,,,,L,0,
7844,lvs,,Standard Latvian,,,,,,,,L,0,
7845,lwg,,Wanga,,,,,,,,L,0,
7846,lwm,,Laomian,,,,,,,,L,0,
7847,lwu,,Lawu,,,,,,,,L,0,
7848,lyg,,Lyngngam,,,,,,,,L,0,
7733,gds,"",Ghandruk Sign Language,"","","",lengua de signos de Ghandruk,"","","",L,0,
7789,jhs,"",Jhankot Sign Language,"","","",lengua de signos de Jhankot,"","","",L,0,
7802,jus,"",Jumla Sign Language,"","","",lengua de signos de Jumla,"","","",L,0,
7850,lzn,,Leinong Naga,,,,,,,,L,0,
7852,mjb,,Makalero,,,,,,,,L,0,
7854,naa,,Namla,,,,,,,,L,0,
7855,ncq,,Northern Katang,,,,,,,,L,0,
7857,nha,,Nhanda,,,,,,,,L,0,
7858,niq,,Nandi,,,,,,,,L,0,
7859,njz,,Nyishi,,,,,,,,L,0,
7860,nkq,,Nkami,,,,,,,,L,0,
7861,nkt,,Nyika (Tanzania),,,,,,,,L,0,
7862,nkv,,Nyika (Malawi and Zambia),,,,,,,,L,0,
7863,nlq,,Lao Naga,,,,,,,,L,0,
7864,nlw,,Walangama,,,,,,,,E,0,
7865,nlz,,Nalögo,,,,,,,,L,0,
7866,noj,,Nonuya,,,,,,,,L,0,
7867,nol,,Nomlaki,,,,,,,,E,0,
7868,npg,,Ponyo-Gongwang Naga,,,,,,,,L,0,
7870,npl,,Southeastern Puebla Nahuatl,,,,,,,,L,0,
7871,npx,,Noipx,,,,,,,,L,0,
7872,nql,,Ngendelengo,,,,,,,,L,0,
7873,nqo,,N'Ko,,,,,,,,L,0,
7874,nqq,,Kyan-Karyaw Naga,,,,,,,,L,0,
7875,nqy,,Akyaung Ari Naga,,,,,,,,L,0,
7876,nrf,,Jèrriais,,,,,,,,L,0,
7877,nrk,,Ngarla,,,,,,,,L,0,
7878,nru,,Narua,,,,,,,,L,0,
7879,nsd,,Southern Nisu,,,,,,,,L,0,
7880,nsf,,Northwestern Nisu,,,,,,,,L,0,
7881,nsu,,Sierra Negra Nahuatl,,,,,,,,L,0,
7882,nsv,,Southwestern Nisu,,,,,,,,L,0,
7883,nsy,,Nasal,,,,,,,,L,0,
7884,ntd,,Northern Tidung,,,,,,,,L,0,
7885,ntg,,Ngantangarra,,,,,,,,E,0,
7886,ntu,,Natügu,,,,,,,,L,0,
7887,ntx,,Tangkhul Naga (Myanmar),,,,,,,,L,0,
7889,nvo,,Nyokon,,,,,,,,L,0,
7890,nwg,,Ngayawung,,,,,,,,E,0,
7891,nwo,,Nauo,,,,,,,,E,0,
7892,nxk,,Koki Naga,,,,,,,,L,0,
7893,nxo,,Ndambomo,,,,,,,,L,0,
7894,nxq,,Naxi,,,,,,,,L,0,
7895,nyr,,Nyiha (Malawi),,,,,,,,L,0,
7896,nzz,,Nanga Dama Dogon,,,,,,,,L,0,
7897,obk,,Southern Bontok,,,,,,,,L,0,
7898,okg,,Koko Babangk,,,,,,,,E,0,
7899,okv,,Orokaiva,,,,,,,,L,0,
7900,olk,,Olkol,,,,,,,,E,0,
7901,olr,,Olrat,,,,,,,,L,0,
7903,olu,,Kuvale,,,,,,,,L,0,
7904,onp,,Sartang,,,,,,,,L,0,
7907,pgd,,Gāndhārī,,,,,,,,H,0,
7910,pka,,Ardhamāgadhī Prākrit,,,,,,,,H,0,
7911,pkr,,Attapady Kurumba,,,,,,,,L,0,
7912,pmd,,Pallanganmiddang,,,,,,,,E,0,
7913,pmf,,Pamona,,,,,,,,L,0,
7914,pmh,,Māhārāṣṭri Prākrit,,,,,,,,H,0,
7915,pmy,,Papuan Malay,,,,,,,,L,0,
7916,pnj,,Pinjarup,,,,,,,,E,0,
7917,pnk,,Paunaka,,,,,,,,L,0,
7918,pnl,,Paleni,,,,,,,,L,0,
7919,prf,,Paranan,,,,,,,,L,0,
7920,psu,,Sauraseni Prākrit,,,,,,,,H,0,
7921,ptq,,Pattapu,,,,,,,,L,0,
7922,pty,,Pathiya,,,,,,,,L,0,
7923,pwb,,Panawa,,,,,,,,L,0,
7924,pwi,,Patwin,,,,,,,,E,0,
7926,pzn,,Para Naga,,,,,,,,L,0,
7927,qyp,,Quiripi,,,,,,,,E,0,
7928,rbk,,Northern Bontok,,,,,,,,L,0,
7929,rbl,,Miraya Bikol,,,,,,,,L,0,
7930,rbp,,Barababaraba,,,,,,,,E,0,
7932,rhg,,Rohingya,,,,,,,,L,0,
7934,rki,,Rakhine,,,,,,,,L,0,
7936,rkw,,Arakwal,,,,,,,,E,0,
7938,rnl,,Ranglong,,,,,,,,L,0,
7939,rnr,,Nari Nari,,,,,,,,E,0,
7940,rrt,,Arritinngithigh,,,,,,,,E,0,
7942,rtc,,Rungtu Chin,,,,,,,,L,0,
7943,rts,,Yurats,,,,,,,,E,0,
7944,rxd,,Ngardi,,,,,,,,L,0,
7945,rxw,,Karuwali,,,,,,,,E,0,
7946,rzh,,Rāziḥī,,,,,,,,L,0,
7947,sct,,Southern Katang,,,,,,,,L,0,
7948,sdk,,Sos Kundi,,,,,,,,L,0,
7950,sfe,,Eastern Subanen,,,,,,,,L,0,
7951,sfm,,Small Flowery Miao,,,,,,,,L,0,
7952,sgc,,Kipsigis,,,,,,,,L,0,
7953,sgd,,Surigaonon,,,,,,,,L,0,
7954,sgj,,Surgujia,,,,,,,,L,0,
7955,sgk,,Sangkong,,,,,,,,L,0,
7956,sgs,,Samogitian,,,,,,,,L,0,
7957,sgy,,Sanglechi,,,,,,,,L,0,
7958,shd,,Kundal Shahi,,,,,,,,L,0,
7959,spn,,Sanapaná,,,,,,,,L,0,
7960,spv,,Sambalpuri,,,,,,,,L,0,
7962,sqr,,Siculo Arabic,,,,,,,,H,0,
7963,ssc,,Suba-Simbiti,,,,,,,,L,0,
7964,stv,,Silt'e,,,,,,,,L,0,
7965,sty,,Siberian Tatar,,,,,,,,L,0,
7967,swo,,Shanenawa,,,,,,,,L,0,
7968,sxb,,Suba,,,,,,,,L,0,
7969,syx,,Samay,,,,,,,,L,0,
7972,tcw,,Tecpatlán Totonac,,,,,,,,L,0,
7973,tde,,Tiranige Diga Dogon,,,,,,,,L,0,
7974,tdm,,Taruma,,,,,,,,L,0,
7975,tec,,Terik,,,,,,,,L,0,
7902,olt,"",Old Lithuanian,malnovlitova,"","","","","","",H,0,
7941,rsm,"",Miriwoong Sign Language,"","","",lengua de signos miriwoong,"","","",L,0,
7976,tgj,,Tagin,,,,,,,,L,0,
7977,tgn,,Tandaganon,,,,,,,,L,0,
7978,tgz,,Tagalaka,,,,,,,,E,0,
7979,thn,,Thachanadan,,,,,,,,L,0,
7980,tjl,,Tai Laing,,,,,,,,L,0,
7981,tjw,,Djabwurrung,,,,,,,,L,0,
7982,tkg,,Tesaka Malagasy,,,,,,,,L,0,
7983,tku,,Upper Necaxa Totonac,,,,,,,,L,0,
7984,tkv,,Mur Pano,,,,,,,,L,0,
7985,tpf,,Tarpia,,,,,,,,L,0,
7986,tst,,Tondi Songway Kiini,,,,,,,,L,0,
7987,tsy,,Tebul Sign Language,,,,,,,,L,0,
7988,tvu,,Tunen,,,,,,,,L,0,
7989,twm,,Tawang Monpa,,,,,,,,L,0,
7990,txj,,Tarjumo,,,,,,,,L,0,
7992,ubl,,Buhi'non Bikol,,,,,,,,L,0,
7993,udg,,Muduga,,,,,,,,L,0,
7994,ukk,,Muak Sa-aak,,,,,,,,L,0,
7995,uky,,Kuuk-Yak,,,,,,,,E,0,
7996,ule,,Lule,,,,,,,,E,0,
7997,ulu,,Uma' Lung,,,,,,,,L,0,
7998,ulw,,Ulwa,,,,,,,,L,0,
7999,umn,,Makyan Naga,,,,,,,,L,0,
8001,unn,,Kurnai,,,,,,,,L,0,
8002,unr,,Mundari,,,,,,,,L,0,
8003,unu,,Unubahe,,,,,,,,L,0,
8004,unx,,Munda,,,,,,,,L,0,
8005,vbk,,Southwestern Bontok,,,,,,,,L,0,
8007,vra,,Vera'a,,,,,,,,L,0,
8008,vro,,Võro,,,,,,,,L,0,
8010,vto,,Vitou,,,,,,,,L,0,
8013,wdk,,Wadikali,,,,,,,,E,0,
8014,wdy,,Wadjabangayi,,,,,,,,E,0,
8015,weg,,Wergaia,,,,,,,,L,0,
8016,wgb,,Wagawaga,,,,,,,,L,0,
8017,wgu,,Wirangu,,,,,,,,E,0,
8018,wkb,,Kumbaran,,,,,,,,L,0,
8019,wkl,,Kalanadi,,,,,,,,L,0,
8020,wku,,Kunduvadi,,,,,,,,L,0,
8021,wky,,Wangkayutyuru,,,,,,,,E,0,
8022,wle,,Wolane,,,,,,,,L,0,
8023,wmd,,Mamaindé,,,,,,,,L,0,
8024,wmx,,Womo,,,,,,,,L,0,
8025,wnn,,Wunumara,,,,,,,,E,0,
8026,wnw,,Wintu,,,,,,,,L,0,
8027,wny,,Wanyi,,,,,,,,L,0,
8028,wrk,,Garrwa,,,,,,,,L,0,
8029,wro,,Worrorra,,,,,,,,E,0,
8030,wsg,,Adilabad Gondi,,,,,,,,L,0,
8031,wth,,Wathawurrung,,,,,,,,E,0,
8032,wwb,,Wakabunga,,,,,,,,E,0,
8033,wxw,,Wardandi,,,,,,,,E,0,
8034,wyi,,Woiwurrung,,,,,,,,E,0,
8035,wym,,Wymysorys,,,,,,,,L,0,
8037,xab,,Sambe,,,,,,,,L,0,
8038,xaj,,Ararandewára,,,,,,,,E,0,
8039,xak,,Máku,,,,,,,,E,0,
8040,xbb,,Lower Burdekin,,,,,,,,E,0,
8041,xbd,,Bindal,,,,,,,,E,0,
8042,xbe,,Bigambal,,,,,,,,E,0,
8043,xbg,,Bunganditj,,,,,,,,E,0,
8044,xbj,,Birrpayi,,,,,,,,E,0,
8045,xbn,,Kenaboi,,,,,,,,E,0,
8046,xbp,,Bibbulman,,,,,,,,E,0,
8047,xby,,Batyala,,,,,,,,L,0,
8048,xda,,Darkinyung,,,,,,,,L,0,
8049,xdk,,Dharuk,,,,,,,,E,0,
8050,xdo,,Kwandu,,,,,,,,L,0,
8051,xgb,,Gbin,,,,,,,,E,0,
8052,xgd,,Gudang,,,,,,,,E,0,
8053,xgg,,Goreng,,,,,,,,E,0,
8054,xgi,,Garingbal,,,,,,,,E,0,
8055,xgm,,Dharumbal,,,,,,,,E,0,
8056,xgu,,Unggumi,,,,,,,,L,0,
8057,xgw,,Guwa,,,,,,,,E,0,
8058,xis,,Kisan,,,,,,,,L,0,
8059,xjb,,Minjungbal,,,,,,,,E,0,
8060,xjt,,Jaitmatang,,,,,,,,E,0,
8062,xni,,Ngarigu,,,,,,,,E,0,
8063,xnk,,Nganakarti,,,,,,,,E,0,
8064,xnt,,Narragansett,,,,,,,,E,0,
8065,xnu,,Nukunul,,,,,,,,E,0,
8066,xny,,Nyiyaparli,,,,,,,,L,0,
8067,xnz,,Kenzi,,,,,,,,L,0,
8068,xoc,,O'chi'chi',,,,,,,,E,0,
8069,xpa,,Pirriya,,,,,,,,E,0,
8070,xpj,,Mpalitjanh,,,,,,,,E,0,
8071,xpk,,Kulina Pano,,,,,,,,L,0,
8072,xpq,,Mohegan-Pequot,,,,,,,,E,0,
8073,xpt,,Punthamara,,,,,,,,E,0,
8074,xqa,,Karakhanid,,,,,,,,H,0,
8075,xrd,,Gundungurra,,,,,,,,E,0,
8076,xrg,,Minang,,,,,,,,E,0,
8077,xrq,,Karranga,,,,,,,,E,0,
8078,xru,,Marriammu,,,,,,,,L,0,
8079,xth,,Yitha Yitha,,,,,,,,E,0,
8080,xtq,,Tumshuqese,,,,,,,,H,0,
8081,xtv,,Thawa,,,,,,,,E,0,
8082,xtw,,Tawandê,,,,,,,,L,0,
8083,xud,,Umiida,,,,,,,,E,0,
8084,xul,,Ngunawal,,,,,,,,E,0,
8085,xun,,Unggaranggu,,,,,,,,E,0,
8086,xwa,,Kwaza,,,,,,,,L,0,
8087,xwd,,Wadi Wadi,,,,,,,,E,0,
8088,xwj,,Wajuk,,,,,,,,E,0,
